3008.4182,0.5126
3008.5008,0.5117
3008.5834,0.5114
3008.6660,0.5116
3008.7486,0.5124
3008.8312,0.5138
3008.9139,0.5158
3008.9965,0.5186
3009.0791,0.5222
3009.1617,0.5266
3009.2443,0.5317
3009.3269,0.5376
3009.4095,0.5440
3009.4922,0.5510
3009.5748,0.5583
3009.6574,0.5659
3009.7400,0.5736
3009.8226,0.5813
3009.9053,0.5887
3009.9879,0.5958
3010.0705,0.6027
3010.1531,0.6090
3010.2358,0.6145
3010.3184,0.6194
3010.4010,0.6236
3010.4837,0.6270
3010.5663,0.6295
3010.6489,0.6309
3010.7316,0.6313
3010.8142,0.6307
3010.8968,0.6290
3010.9795,0.6265
3011.0621,0.6231
3011.1447,0.6190
3011.2274,0.6142
3011.3100,0.6090
3011.3927,0.6033
3011.4753,0.5973
3011.5580,0.5907
3011.6406,0.5838
3011.7233,0.5765
3011.8059,0.5688
3011.8886,0.5608
3011.9712,0.5524
3012.0539,0.5417
3012.1365,0.5336
3012.2192,0.5254
3012.3018,0.5171
3012.3845,0.5087
3012.4671,0.5004
3012.5498,0.4925
3012.6325,0.4848
3012.7151,0.4777
3012.7978,0.4710
3012.8805,0.4648
3012.9631,0.4591
3013.0458,0.4538
3013.1285,0.4490
3013.2111,0.4446
3013.2938,0.4404
3013.3765,0.4364
3013.4591,0.4327
3013.5418,0.4292
3013.6245,0.4259
3013.7072,0.4228
3013.7898,0.4200
3013.8725,0.4177
3013.9552,0.4157
3014.0379,0.4141
3014.1206,0.4129
3014.2032,0.4122
3014.2859,0.4118
3014.3686,0.4118
3014.4513,0.4120
3014.5340,0.4126
3014.6167,0.4134
3014.6994,0.4143
3014.7820,0.4152
3014.8647,0.4160
3014.9474,0.4166
3015.0301,0.4169
3015.1128,0.4170
3015.1955,0.4168
3015.2782,0.4164
3015.3609,0.4157
3015.4436,0.4147
3015.5263,0.4136
3015.6090,0.4121
3015.6917,0.4103
3015.7744,0.4082
3015.8571,0.4059
3015.9398,0.4035
3016.0225,0.4008
3016.1052,0.3980
3016.1880,0.3952
3016.2707,0.3924
3016.3534,0.3894
3016.4361,0.3866
3016.5188,0.3839
3016.6015,0.3812
3016.6842,0.3788
3016.7669,0.3769
3016.8497,0.3755
3016.9324,0.3747
3017.0151,0.3745
3017.0978,0.3751
3017.1806,0.3765
3017.2633,0.3785
3017.3460,0.3811
3017.4287,0.3843
3017.5115,0.3880
3017.5942,0.3922
3017.6769,0.3968
3017.7596,0.4018
3017.8424,0.4072
3017.9251,0.4129
3018.0078,0.4189
3018.0906,0.4253
3018.1733,0.4320
3018.2561,0.4390
3018.3388,0.4464
3018.4215,0.4542
3018.5043,0.4623
3018.5870,0.4706
3018.6698,0.4789
3018.7525,0.4873
3018.8352,0.4954
3018.9180,0.5032
3019.0007,0.5103
3019.0835,0.5169
3019.1662,0.5230
3019.2490,0.5286
3019.3317,0.5336
3019.4145,0.5383
3019.4973,0.5426
3019.5800,0.5466
3019.6628,0.5502
3019.7455,0.5533
3019.8283,0.5561
3019.9110,0.5584
3019.9938,0.5602
3020.0766,0.5615
3020.1593,0.5623
3020.2421,0.5625
3020.3249,0.5620
3020.4076,0.5609
3020.4904,0.5592
3020.5732,0.5571
3020.6559,0.5547
3020.7387,0.5522
3020.8215,0.5498
3020.9043,0.5475
3020.9870,0.5456
3021.0698,0.5440
3021.1526,0.5427
3021.2354,0.5416
3021.3181,0.5406
3021.4009,0.5395
3021.4837,0.5386
3021.5665,0.5375
3021.6493,0.5364
3021.7321,0.5354
3021.8148,0.5345
3021.8976,0.5339
3021.9804,0.5336
3022.0632,0.5336
3022.1460,0.5340
3022.2288,0.5348
3022.3116,0.5359
3022.3944,0.5374
3022.4772,0.5394
3022.5600,0.5418
3022.6428,0.5443
3022.7256,0.5469
3022.8084,0.5497
3022.8912,0.5524
3022.9740,0.5551
3023.0568,0.5575
3023.1396,0.5600
3023.2224,0.5625
3023.3052,0.5651
3023.3880,0.5681
3023.4708,0.5715
3023.5536,0.5753
3023.6364,0.5796
3023.7192,0.5844
3023.8021,0.5895
3023.8849,0.5949
3023.9677,0.6003
3024.0505,0.6059
3024.1333,0.6117
3024.2161,0.6176
3024.2990,0.6236
3024.3818,0.6298
3024.4646,0.6363
3024.5474,0.6429
3024.6303,0.6497
3024.7131,0.6567
3024.7959,0.6641
3024.8787,0.6719
3024.9616,0.6799
3025.0444,0.6882
3025.1272,0.6969
3025.2101,0.7058
3025.2929,0.7148
3025.3757,0.7238
3025.4586,0.7327
3025.5414,0.7412
3025.6242,0.7493
3025.7071,0.7570
3025.7899,0.7642
3025.8728,0.7709
3025.9556,0.7771
3026.0385,0.7828
3026.1213,0.7880
3026.2041,0.7923
3026.2870,0.7958
3026.3698,0.7983
3026.4527,0.7997
3026.5355,0.8000
3026.6184,0.7989
3026.7013,0.7965
3026.7841,0.7927
3026.8670,0.7874
3026.9498,0.7805
3027.0327,0.7723
3027.1155,0.7626
3027.1984,0.7517
3027.2813,0.7396
3027.3641,0.7264
3027.4470,0.7123
3027.5298,0.6973
3027.6127,0.6815
3027.6956,0.6651
3027.7784,0.6480
3027.8613,0.6302
3027.9442,0.6117
3028.0271,0.5927
3028.1099,0.5733
3028.1928,0.5537
3028.2757,0.5339
3028.3586,0.5142
3028.4414,0.4950
3028.5243,0.4761
3028.6072,0.4578
3028.6901,0.4404
3028.7729,0.4239
3028.8558,0.4086
3028.9387,0.3945
3029.0216,0.3817
3029.1045,0.3701
3029.1874,0.3596
3029.2703,0.3502
3029.3532,0.3418
3029.4360,0.3343
3029.5189,0.3277
3029.6018,0.3221
3029.6847,0.3177
3029.7676,0.3146
3029.8505,0.3128
3029.9334,0.3124
3030.0163,0.3135
3030.0992,0.3160
3030.1821,0.3199
3030.2650,0.3250
3030.3479,0.3314
3030.4308,0.3388
3030.5137,0.3472
3030.5966,0.3563
3030.6795,0.3663
3030.7624,0.3767
3030.8454,0.3876
3030.9283,0.3989
3031.0112,0.4106
3031.0941,0.4226
3031.1770,0.4350
3031.2599,0.4477
3031.3428,0.4608
3031.4258,0.4742
3031.5087,0.4879
3031.5916,0.5017
3031.6745,0.5156
3031.7574,0.5294
3031.8404,0.5429
3031.9233,0.5560
3032.0062,0.5687
3032.0891,0.5807
3032.1721,0.5921
3032.2550,0.6028
3032.3379,0.6129
3032.4209,0.6222
3032.5038,0.6310
3032.5867,0.6395
3032.6697,0.6475
3032.7526,0.6549
3032.8355,0.6619
3032.9185,0.6684
3033.0014,0.6744
3033.0844,0.6796
3033.1673,0.6840
3033.2502,0.6877
3033.3332,0.6904
3033.4161,0.6922
3033.4991,0.6930
3033.5820,0.6930
3033.6650,0.6920
3033.7479,0.6900
3033.8309,0.6872
3033.9138,0.6835
3033.9968,0.6791
3034.0797,0.6738
3034.1627,0.6678
3034.2456,0.6612
3034.3286,0.6540
3034.4116,0.6461
3034.4945,0.6377
3034.5775,0.6289
3034.6604,0.6196
3034.7434,0.6099
3034.8264,0.5999
3034.9093,0.5898
3034.9923,0.5796
3035.0753,0.5693
3035.1582,0.5593
3035.2412,0.5497
3035.3242,0.5407
3035.4071,0.5323
3035.4901,0.5248
3035.5731,0.5182
3035.6561,0.5125
3035.7390,0.5075
3035.8220,0.5034
3035.9050,0.5002
3035.9880,0.4977
3036.0710,0.4961
3036.1539,0.4953
3036.2369,0.4953
3036.3199,0.4962
3036.4029,0.4978
3036.4859,0.5002
3036.5689,0.5032
3036.6519,0.5067
3036.7349,0.5106
3036.8178,0.5149
3036.9008,0.5195
3036.9838,0.5243
3037.0668,0.5291
3037.1498,0.5340
3037.2328,0.5389
3037.3158,0.5436
3037.3988,0.5480
3037.4818,0.5521
3037.5648,0.5558
3037.6478,0.5593
3037.7308,0.5625
3037.8138,0.5656
3037.8968,0.5685
3037.9798,0.5714
3038.0629,0.5742
3038.1459,0.5768
3038.2289,0.5794
3038.3119,0.5818
3038.3949,0.5840
3038.4779,0.5861
3038.5609,0.5880
3038.6439,0.5899
3038.7270,0.5915
3038.8100,0.5930
3038.8930,0.5943
3038.9760,0.5954
3039.0590,0.5963
3039.1421,0.5971
3039.2251,0.5978
3039.3081,0.5985
3039.3911,0.5991
3039.4742,0.5996
3039.5572,0.6000
3039.6402,0.6004
3039.7233,0.6005
3039.8063,0.6005
3039.8893,0.6003
3039.9724,0.6000
3040.0554,0.5995
3040.1384,0.5990
3040.2215,0.5985
3040.3045,0.5981
3040.3875,0.5978
3040.4706,0.5976
3040.5536,0.5976
3040.6367,0.5977
3040.7197,0.5978
3040.8028,0.5980
3040.8858,0.5982
3040.9689,0.5985
3041.0519,0.5987
3041.1350,0.5990
3041.2180,0.5992
3041.3011,0.5992
3041.3841,0.5989
3041.4672,0.5984
3041.5502,0.5977
3041.6333,0.5966
3041.7163,0.5952
3041.7994,0.5934
3041.8825,0.5914
3041.9655,0.5891
3042.0486,0.5865
3042.1316,0.5837
3042.2147,0.5806
3042.2978,0.5772
3042.3808,0.5736
3042.4639,0.5700
3042.5470,0.5664
3042.6301,0.5631
3042.7131,0.5598
3042.7962,0.5570
3042.8793,0.5546
3042.9624,0.5528
3043.0454,0.5517
3043.1285,0.5514
3043.2116,0.5521
3043.2947,0.5539
3043.3777,0.5567
3043.4608,0.5607
3043.5439,0.5659
3043.6270,0.5722
3043.7101,0.5795
3043.7932,0.5877
3043.8763,0.5969
3043.9593,0.6067
3044.0424,0.6172
3044.1255,0.6284
3044.2086,0.6401
3044.2917,0.6522
3044.3748,0.6647
3044.4579,0.6776
3044.5410,0.6905
3044.6241,0.7034
3044.7072,0.7161
3044.7903,0.7285
3044.8734,0.7407
3044.9565,0.7524
3045.0396,0.7635
3045.1227,0.7740
3045.2058,0.7837
3045.2889,0.7925
3045.3720,0.8001
3045.4551,0.8065
3045.5382,0.8116
3045.6214,0.8154
3045.7045,0.8177
3045.7876,0.8188
3045.8707,0.8187
3045.9538,0.8175
3046.0369,0.8153
3046.1200,0.8121
3046.2032,0.8081
3046.2863,0.8030
3046.3694,0.7968
3046.4525,0.7894
3046.5357,0.7809
3046.6188,0.7710
3046.7019,0.7600
3046.7850,0.7478
3046.8682,0.7346
3046.9513,0.7205
3047.0344,0.7053
3047.1176,0.6893
3047.2007,0.6725
3047.2838,0.6551
3047.3670,0.6372
3047.4501,0.6189
3047.5332,0.6006
3047.6164,0.5824
3047.6995,0.5645
3047.7827,0.5471
3047.8658,0.5301
3047.9489,0.5137
3048.0321,0.4978
3048.1152,0.4826
3048.1984,0.4681
3048.2815,0.4546
3048.3647,0.4419
3048.4478,0.4304
3048.5310,0.4202
3048.6141,0.4112
3048.6973,0.4037
3048.7804,0.3976
3048.8636,0.3929
3048.9467,0.3895
3049.0299,0.3873
3049.1131,0.3862
3049.1962,0.3862
3049.2794,0.3870
3049.3625,0.3886
3049.4457,0.3909
3049.5289,0.3936
3049.6120,0.3967
3049.6952,0.4002
3049.7784,0.4040
3049.8615,0.4082
3049.9447,0.4127
3050.0279,0.4174
3050.1111,0.4225
3050.1942,0.4280
3050.2774,0.4336
3050.3606,0.4394
3050.4438,0.4452
3050.5269,0.4509
3050.6101,0.4565
3050.6933,0.4618
3050.7765,0.4668
3050.8597,0.4716
3050.9428,0.4760
3051.0260,0.4800
3051.1092,0.4839
3051.1924,0.4876
3051.2756,0.4911
3051.3588,0.4946
3051.4420,0.4982
3051.5252,0.5020
3051.6084,0.5061
3051.6916,0.5106
3051.7747,0.5153
3051.8579,0.5204
3051.9411,0.5256
3052.0243,0.5308
3052.1075,0.5359
3052.1907,0.5409
3052.2739,0.5457
3052.3571,0.5501
3052.4403,0.5544
3052.5236,0.5585
3052.6068,0.5626
3052.6900,0.5667
3052.7732,0.5708
3052.8564,0.5750
3052.9396,0.5793
3053.0228,0.5837
3053.1060,0.5881
3053.1892,0.5927
3053.2725,0.5974
3053.3557,0.6022
3053.4389,0.6073
3053.5221,0.6127
3053.6053,0.6181
3053.6886,0.6236
3053.7718,0.6292
3053.8550,0.6351
3053.9382,0.6412
3054.0214,0.6475
3054.1047,0.6540
3054.1879,0.6607
3054.2711,0.6676
3054.3544,0.6746
3054.4376,0.6817
3054.5208,0.6886
3054.6041,0.6951
3054.6873,0.7011
3054.7705,0.7066
3054.8538,0.7115
3054.9370,0.7157
3055.0202,0.7194
3055.1035,0.7227
3055.1867,0.7257
3055.2700,0.7285
3055.3532,0.7311
3055.4365,0.7336
3055.5197,0.7361
3055.6030,0.7385
3055.6862,0.7408
3055.7695,0.7429
3055.8527,0.7449
3055.9360,0.7464
3056.0192,0.7474
3056.1025,0.7478
3056.1857,0.7476
3056.2690,0.7465
3056.3522,0.7445
3056.4355,0.7417
3056.5187,0.7380
3056.6020,0.7336
3056.6853,0.7285
3056.7685,0.7228
3056.8518,0.7166
3056.9351,0.7098
3057.0183,0.7024
3057.1016,0.6944
3057.1849,0.6856
3057.2681,0.6760
3057.3514,0.6655
3057.4347,0.6541
3057.5180,0.6418
3057.6012,0.6285
3057.6845,0.6141
3057.7678,0.5989
3057.8511,0.5829
3057.9343,0.5663
3058.0176,0.5491
3058.1009,0.5315
3058.1842,0.5139
3058.2675,0.4962
3058.3508,0.4785
3058.4340,0.4611
3058.5173,0.4440
3058.6006,0.4273
3058.6839,0.4109
3058.7672,0.3950
3058.8505,0.3797
3058.9338,0.3651
3059.0171,0.3513
3059.1004,0.3383
3059.1837,0.3263
3059.2670,0.3152
3059.3503,0.3051
3059.4336,0.2959
3059.5169,0.2878
3059.6002,0.2807
3059.6835,0.2747
3059.7668,0.2696
3059.8501,0.2656
3059.9334,0.2625
3060.0167,0.2602
3060.1000,0.2587
3060.1833,0.2580
3060.2666,0.2580
3060.3499,0.2589
3060.4332,0.2609
3060.5166,0.2639
3060.5999,0.2679
3060.6832,0.2731
3060.7665,0.2794
3060.8498,0.2868
3060.9331,0.2952
3061.0165,0.3044
3061.0998,0.3143
3061.1831,0.3249
3061.2664,0.3358
3061.3498,0.3470
3061.4331,0.3583
3061.5164,0.3697
3061.5997,0.3809
3061.6831,0.3920
3061.7664,0.4029
3061.8497,0.4138
3061.9331,0.4246
3062.0164,0.4352
3062.0997,0.4458
3062.1831,0.4565
3062.2664,0.4672
3062.3498,0.4779
3062.4331,0.4886
3062.5164,0.4992
3062.5998,0.5098
3062.6831,0.5202
3062.7665,0.5302
3062.8498,0.5400
3062.9332,0.5493
3063.0165,0.5581
3063.0999,0.5666
3063.1832,0.5748
3063.2666,0.5826
3063.3499,0.5901
3063.4333,0.5972
3063.5166,0.6040
3063.6000,0.6104
3063.6833,0.6163
3063.7667,0.6216
3063.8500,0.6264
3063.9334,0.6305
3064.0168,0.6340
3064.1001,0.6368
3064.1835,0.6391
3064.2669,0.6408
3064.3502,0.6420
3064.4336,0.6427
3064.5170,0.6430
3064.6003,0.6430
3064.6837,0.6426
3064.7671,0.6419
3064.8504,0.6410
3064.9338,0.6398
3065.0172,0.6383
3065.1006,0.6364
3065.1840,0.6341
3065.2673,0.6314
3065.3507,0.6282
3065.4341,0.6247
3065.5175,0.6211
3065.6009,0.6173
3065.6842,0.6134
3065.7676,0.6095
3065.8510,0.6057
3065.9344,0.6020
3066.0178,0.5985
3066.1012,0.5952
3066.1846,0.5920
3066.2680,0.5889
3066.3514,0.5856
3066.4348,0.5821
3066.5181,0.5783
3066.6015,0.5740
3066.6849,0.5691
3066.7683,0.5637
3066.8517,0.5579
3066.9351,0.5517
3067.0185,0.5452
3067.1020,0.5387
3067.1854,0.5321
3067.2688,0.5257
3067.3522,0.5194
3067.4356,0.5134
3067.5190,0.5076
3067.6024,0.5022
3067.6858,0.4969
3067.7692,0.4920
3067.8526,0.4874
3067.9360,0.4831
3068.0195,0.4791
3068.1029,0.4754
3068.1863,0.4721
3068.2697,0.4691
3068.3531,0.4666
3068.4366,0.4645
3068.5200,0.4629
3068.6034,0.4617
3068.6868,0.4609
3068.7703,0.4606
3068.8537,0.4608
3068.9371,0.4614
3069.0205,0.4622
3069.1040,0.4632
3069.1874,0.4645
3069.2708,0.4657
3069.3543,0.4669
3069.4377,0.4682
3069.5211,0.4697
3069.6046,0.4713
3069.6880,0.4730
3069.7715,0.4750
3069.8549,0.4773
3069.9383,0.4797
3070.0218,0.4822
3070.1052,0.4849
3070.1887,0.4877
3070.2721,0.4904
3070.3556,0.4929
3070.4390,0.4951
3070.5225,0.4972
3070.6059,0.4990
3070.6894,0.5005
3070.7728,0.5020
3070.8563,0.5032
3070.9397,0.5041
3071.0232,0.5047
3071.1067,0.5051
3071.1901,0.5054
3071.2736,0.5056
3071.3570,0.5056
3071.4405,0.5056
3071.5240,0.5056
3071.6074,0.5054
3071.6909,0.5051
3071.7744,0.5044
3071.8578,0.5033
3071.9413,0.5018
3072.0248,0.4998
3072.1082,0.4974
3072.1917,0.4948
3072.2752,0.4919
3072.3587,0.4888
3072.4421,0.4856
3072.5256,0.4825
3072.6091,0.4794
3072.6926,0.4764
3072.7761,0.4735
3072.8595,0.4708
3072.9430,0.4682
3073.0265,0.4657
3073.1100,0.4633
3073.1935,0.4611
3073.2770,0.4590
3073.3605,0.4569
3073.4439,0.4550
3073.5274,0.4532
3073.6109,0.4513
3073.6944,0.4492
3073.7779,0.4471
3073.8614,0.4449
3073.9449,0.4425
3074.0284,0.4401
3074.1119,0.4378
3074.1954,0.4355
3074.2789,0.4331
3074.3624,0.4306
3074.4459,0.4279
3074.5294,0.4252
3074.6129,0.4222
3074.6964,0.4192
3074.7799,0.4161
3074.8634,0.4132
3074.9470,0.4104
3075.0305,0.4078
3075.1140,0.4053
3075.1975,0.4032
3075.2810,0.4012
3075.3645,0.3995
3075.4480,0.3981
3075.5316,0.3970
3075.6151,0.3961
3075.6986,0.3954
3075.7821,0.3951
3075.8656,0.3952
3075.9492,0.3957
3076.0327,0.3967
3076.1162,0.3984
3076.1997,0.4007
3076.2833,0.4035
3076.3668,0.4070
3076.4503,0.4111
3076.5339,0.4158
3076.6174,0.4210
3076.7009,0.4267
3076.7845,0.4329
3076.8680,0.4394
3076.9515,0.4461
3077.0351,0.4529
3077.1186,0.4597
3077.2022,0.4663
3077.2857,0.4726
3077.3692,0.4784
3077.4528,0.4839
3077.5363,0.4890
3077.6199,0.4935
3077.7034,0.4975
3077.7870,0.5010
3077.8705,0.5039
3077.9541,0.5062
3078.0376,0.5078
3078.1212,0.5088
3078.2047,0.5092
3078.2883,0.5089
3078.3718,0.5080
3078.4554,0.5066
3078.5390,0.5047
3078.6225,0.5023
3078.7061,0.4994
3078.7896,0.4962
3078.8732,0.4928
3078.9568,0.4891
3079.0403,0.4852
3079.1239,0.4810
3079.2075,0.4767
3079.2910,0.4721
3079.3746,0.4673
3079.4582,0.4625
3079.5418,0.4576
3079.6253,0.4527
3079.7089,0.4478
3079.7925,0.4431
3079.8761,0.4386
3079.9596,0.4343
3080.0432,0.4301
3080.1268,0.4263
3080.2104,0.4227
3080.2940,0.4194
3080.3775,0.4164
3080.4611,0.4137
3080.5447,0.4113
3080.6283,0.4092
3080.7119,0.4075
3080.7955,0.4063
3080.8791,0.4055
3080.9627,0.4052
3081.0462,0.4053
3081.1298,0.4058
3081.2134,0.4069
3081.2970,0.4085
3081.3806,0.4106
3081.4642,0.4133
3081.5478,0.4167
3081.6314,0.4206
3081.7150,0.4250
3081.7986,0.4299
3081.8822,0.4351
3081.9658,0.4406
3082.0494,0.4461
3082.1331,0.4517
3082.2167,0.4572
3082.3003,0.4626
3082.3839,0.4677
3082.4675,0.4725
3082.5511,0.4771
3082.6347,0.4813
3082.7183,0.4851
3082.8020,0.4884
3082.8856,0.4913
3082.9692,0.4937
3083.0528,0.4955
3083.1364,0.4969
3083.2201,0.4978
3083.3037,0.4984
3083.3873,0.4987
3083.4709,0.4987
3083.5546,0.4986
3083.6382,0.4984
3083.7218,0.4980
3083.8054,0.4974
3083.8891,0.4967
3083.9727,0.4957
3084.0563,0.4946
3084.1400,0.4934
3084.2236,0.4923
3084.3072,0.4913
3084.3909,0.4902
3084.4745,0.4893
3084.5582,0.4884
3084.6418,0.4875
3084.7255,0.4866
3084.8091,0.4856
3084.8927,0.4845
3084.9764,0.4833
3085.0600,0.4819
3085.1437,0.4803
3085.2273,0.4785
3085.3110,0.4764
3085.3946,0.4741
3085.4783,0.4716
3085.5619,0.4690
3085.6456,0.4662
3085.7292,0.4633
3085.8129,0.4604
3085.8966,0.4577
3085.9802,0.4552
3086.0639,0.4531
3086.1475,0.4515
3086.2312,0.4505
3086.3149,0.4501
3086.3985,0.4502
3086.4822,0.4510
3086.5659,0.4523
3086.6495,0.4540
3086.7332,0.4561
3086.8169,0.4585
3086.9006,0.4612
3086.9842,0.4641
3087.0679,0.4671
3087.1516,0.4702
3087.2353,0.4732
3087.3189,0.4761
3087.4026,0.4786
3087.4863,0.4808
3087.5700,0.4827
3087.6537,0.4840
3087.7373,0.4849
3087.8210,0.4854
3087.9047,0.4854
3087.9884,0.4849
3088.0721,0.4839
3088.1558,0.4824
3088.2395,0.4806
3088.3232,0.4784
3088.4068,0.4758
3088.4905,0.4729
3088.5742,0.4699
3088.6579,0.4667
3088.7416,0.4635
3088.8253,0.4603
3088.9090,0.4573
3088.9927,0.4542
3089.0764,0.4511
3089.1601,0.4481
3089.2438,0.4450
3089.3275,0.4421
3089.4112,0.4391
3089.4950,0.4363
3089.5787,0.4336
3089.6624,0.4310
3089.7461,0.4284
3089.8298,0.4259
3089.9135,0.4234
3089.9972,0.4210
3090.0809,0.4186
3090.1646,0.4164
3090.2484,0.4142
3090.3321,0.4121
3090.4158,0.4099
3090.4995,0.4077
3090.5832,0.4054
3090.6670,0.4031
3090.7507,0.4007
3090.8344,0.3984
3090.9181,0.3963
3091.0019,0.3944
3091.0856,0.3928
3091.1693,0.3916
3091.2531,0.3909
3091.3368,0.3906
3091.4205,0.3908
3091.5043,0.3914
3091.5880,0.3927
3091.6717,0.3945
3091.7555,0.3969
3091.8392,0.3998
3091.9230,0.4031
3092.0067,0.4068
3092.0904,0.4108
3092.1742,0.4151
3092.2579,0.4198
3092.3417,0.4246
3092.4254,0.4297
3092.5092,0.4349
3092.5929,0.4403
3092.6767,0.4459
3092.7604,0.4515
3092.8442,0.4572
3092.9279,0.4630
3093.0117,0.4687
3093.0954,0.4742
3093.1792,0.4796
3093.2629,0.4847
3093.3467,0.4893
3093.4305,0.4936
3093.5142,0.4976
3093.5980,0.5014
3093.6818,0.5051
3093.7655,0.5087
3093.8493,0.5124
3093.9331,0.5163
3094.0168,0.5203
3094.1006,0.5246
3094.1844,0.5292
3094.2681,0.5341
3094.3519,0.5392
3094.4357,0.5445
3094.5195,0.5500
3094.6032,0.5557
3094.6870,0.5615
3094.7708,0.5672
3094.8546,0.5729
3094.9383,0.5783
3095.0221,0.5835
3095.1059,0.5884
3095.1897,0.5932
3095.2735,0.5977
3095.3573,0.6022
3095.4411,0.6065
3095.5248,0.6108
3095.6086,0.6152
3095.6924,0.6195
3095.7762,0.6235
3095.8600,0.6274
3095.9438,0.6311
3096.0276,0.6344
3096.1114,0.6373
3096.1952,0.6398
3096.2790,0.6419
3096.3628,0.6434
3096.4466,0.6445
3096.5304,0.6454
3096.6142,0.6459
3096.6980,0.6462
3096.7818,0.6460
3096.8656,0.6456
3096.9494,0.6450
3097.0332,0.6440
3097.1170,0.6427
3097.2009,0.6409
3097.2847,0.6387
3097.3685,0.6361
3097.4523,0.6330
3097.5361,0.6296
3097.6199,0.6257
3097.7037,0.6213
3097.7876,0.6164
3097.8714,0.6112
3097.9552,0.6059
3098.0390,0.6004
3098.1229,0.5949
3098.2067,0.5895
3098.2905,0.5844
3098.3743,0.5795
3098.4582,0.5745
3098.5420,0.5696
3098.6258,0.5645
3098.7097,0.5592
3098.7935,0.5537
3098.8773,0.5480
3098.9612,0.5423
3099.0450,0.5366
3099.1288,0.5309
3099.2127,0.5255
3099.2965,0.5205
3099.3803,0.5160
3099.4642,0.5120
3099.5480,0.5088
3099.6319,0.5064
3099.7157,0.5051
3099.7996,0.5046
3099.8834,0.5051
3099.9673,0.5065
3100.0511,0.5085
3100.1350,0.5110
3100.2188,0.5139
3100.3027,0.5170
3100.3865,0.5202
3100.4704,0.5235
3100.5542,0.5271
3100.6381,0.5309
3100.7220,0.5349
3100.8058,0.5392
3100.8897,0.5437
3100.9735,0.5485
3101.0574,0.5533
3101.1413,0.5581
3101.2251,0.5628
3101.3090,0.5674
3101.3929,0.5717
3101.4767,0.5757
3101.5606,0.5794
3101.6445,0.5825
3101.7283,0.5850
3101.8122,0.5869
3101.8961,0.5881
3101.9800,0.5887
3102.0639,0.5889
3102.1477,0.5888
3102.2316,0.5885
3102.3155,0.5881
3102.3994,0.5878
3102.4833,0.5875
3102.5671,0.5871
3102.6510,0.5867
3102.7349,0.5861
3102.8188,0.5851
3102.9027,0.5836
3102.9866,0.5817
3103.0705,0.5793
3103.1544,0.5765
3103.2382,0.5734
3103.3221,0.5701
3103.4060,0.5667
3103.4899,0.5632
3103.5738,0.5596
3103.6577,0.5559
3103.7416,0.5522
3103.8255,0.5484
3103.9094,0.5447
3103.9933,0.5410
3104.0772,0.5372
3104.1611,0.5332
3104.2451,0.5289
3104.3290,0.5243
3104.4129,0.5191
3104.4968,0.5134
3104.5807,0.5073
3104.6646,0.5008
3104.7485,0.4943
3104.8324,0.4877
3104.9163,0.4813
3105.0003,0.4754
3105.0842,0.4699
3105.1681,0.4649
3105.2520,0.4603
3105.3359,0.4562
3105.4199,0.4524
3105.5038,0.4490
3105.5877,0.4459
3105.6716,0.4431
3105.7556,0.4407
